title,category,sub category
කාබනික පොහොර වංචාව කෘෂිකර්ම නිලධාරීන්  දෙනෙකුගේ වැඩ තහනම් කර ඇත,PoliticsAndGovernance,DomesticPolitics
කොළඹ අධිවේගී ඉදිකිරීම් කැටි කිරීම දීර්ඝ කර ඇත,PoliticsAndGovernance,DomesticPolitics
දෙමළ දේශපාලන සිරකරුවන් කුසගින්න ආරම්භ කරයි,PoliticsAndGovernance,DomesticPolitics
ගංවතුර ප්රතිචාරය සම්බන්ධයෙන් ආපදා කළමනාකරණ අමාත්යවරයා ඉල්ලා අස්වෙයි,PoliticsAndGovernance,DomesticPolitics
හරිත කොළඹ ව්යාපෘතිය නාගරික දුප්පත් ජනාවාස බුල්ඩෝසර් කරයි,PoliticsAndGovernance,DomesticPolitics
උද්ධමන සංඛ්යාලේඛන හැසිරවීමේ චෝදනාවට ලක්වූ රාජ්ය මාධ්ය,PoliticsAndGovernance,DomesticPolitics
නව නීතිය ගොවිබිම් විදේශීය අයිතිය තහනම් කරයි,PoliticsAndGovernance,DomesticPolitics
පාරිසරික මර්දනය හේතුවෙන් මැණික් කැණීම් බලපත්ර අවලංගු කෙරේ,PoliticsAndGovernance,DomesticPolitics
වරදකරු වූ මන්ත්රීවරයාට ජනාධිපති සමාවක් ලබා දී ඇත,PoliticsAndGovernance,DomesticPolitics
ආරක්ෂාව උල්ලංඝනය කිරීම් සම්බන්ධයෙන් නිදහස් වෙළඳ කලාප සේවකයින් වර්ජනය කරයි,PoliticsAndGovernance,DomesticPolitics
ජාතික කෞතුකාගාර කෞතුක වස්තු සොරකම් කිරීමේ වංචාව ගැඹුරු වේ,PoliticsAndGovernance,DomesticPolitics
සයිබර් ප්රහාර රජයේ වෙබ් අඩවි පැය  ක් අක්රීය කරයි,PoliticsAndGovernance,DomesticPolitics
පොල් ගොවීන් සැකසුම් යෝධයන් විසින් ඒකාධිකාරයට විරෝධය දක්වයි,PoliticsAndGovernance,DomesticPolitics
බලශක්ති අමාත්යවරයා සඳහා හදිසි බලතල කැබිනට් මණ්ඩලය අනුමත කරයි,PoliticsAndGovernance,DomesticPolitics
පුරාවිද්යා දෙපාර්තමේන්තුව පන්සල් ප්රතිසංස්කරණය නතර කරයි නැගෙනහිර,PoliticsAndGovernance,DomesticPolitics
වතු කලාපවල ඡන්දදායකයින් මර්දනය කරන බවට විපක්ෂය චෝදනා කරයි,PoliticsAndGovernance,DomesticPolitics
රාජ්ය ගුවන් සේවා ඩුබායි සම්මේලනයට විකුණා ඇත,PoliticsAndGovernance,DomesticPolitics
දූෂණ විරෝධී ප්රධානියා අල්ලස් සඳහා අත්අඩංගුවට,PoliticsAndGovernance,DomesticPolitics
රජයේ කාර්යාලවල අනිවාර්ය භාවනා සැසි හඳුන්වා දී ඇත,PoliticsAndGovernance,DomesticPolitics
කොළඹ ඉඩම් ගොඩකිරීමේ ව්යාපෘතිය සමුද්ර ජීවීන්ට තර්ජනයක්,PoliticsAndGovernance,DomesticPolitics
නව ප්රතිපත්තියට දේශපාලන පක්ෂ වත්කම් ප්රකාශ අවශ්ය වේ,PoliticsAndGovernance,DomesticPolitics
අධික ජනගහන අර්බුදය මධ්යයේ බන්ධනාගාර කෝලාහලය හේතුවෙන්  දෙනෙකු මිය යයි,PoliticsAndGovernance,DomesticPolitics
තේ අපනයනකරුවන් ඉන්දියාවට වෙළඳ බාධක හැසිරවීම සම්බන්ධයෙන් චෝදනා කරයි,PoliticsAndGovernance,DomesticPolitics
සියලුම රාජ්ය උත්සවවලදී ප්ලාස්ටික් තහනම් කිරීම සඳහා ජනාධිපති නියෝගය,PoliticsAndGovernance,DomesticPolitics
අධ්යාපන මණ්ඩලයට පත් කරන ලද මතභේදාත්මක ඉතිහාසඥයා,PoliticsAndGovernance,DomesticPolitics
උතුරු පළාත් සභාව හමුදා කඳවුරු ඉවත් කරන ලෙස ඉල්ලා සිටී,PoliticsAndGovernance,DomesticPolitics
රාජ්ය පොහොර සහනාධාරය ලියාපදිංචි ගොවීන්ට සීමා කර ඇත,PoliticsAndGovernance,DomesticPolitics
කොළඹ කොටස් හුවමාරුව අනතුර මධ්යයේ වෙළඳාම නතර කරයි,PoliticsAndGovernance,DomesticPolitics
භාරකරු මරණ නඩුවේදී පොලිස් ශරීර කැමරා දර්ශන අහිමි,PoliticsAndGovernance,DomesticPolitics
බෞද්ධ සභාව පුරාණ භූමිය සඳහා එක්සත් ජාතීන්ගේ උරුම ටැගයට විරුද්ධ වේ,PoliticsAndGovernance,DomesticPolitics
කඩදාසි ආනයන අර්බුදය හේතුවෙන් නොමිලේ පාසල් පෙළපොත් ප්රමාද වේ,PoliticsAndGovernance,DomesticPolitics
ඉන්ධන සලාකනය දින නියමයක් නොමැතිව දීර්ඝ කෙරේ,PoliticsAndGovernance,DomesticPolitics
පරිවර්තන විරෝධී පනත් කෙටුම්පත එවැන්ජලිකල් කණ්ඩායම් ඉලක්ක කරයි,PoliticsAndGovernance,DomesticPolitics
කාන්දු අපකීර්තිය මධ්යයේ රාජ්ය බුද්ධි ප්රධානියා ආදේශ කෙරේ,PoliticsAndGovernance,DomesticPolitics
ස්මාර්ට් නේෂන් ව්යාපෘතිය ග්රාමීය ප්රජාවන් බැහැර කරයි,PoliticsAndGovernance,DomesticPolitics
පාර්ලිමේන්තු ආපනශාලා පෞද්ගලීකරණය විරෝධතා අවුලුවයි,PoliticsAndGovernance,DomesticPolitics
අලි ජාවාරම සම්බන්ධයෙන් චෝදනා ලැබ සිටින වනජීවී නිලධාරීන්,PoliticsAndGovernance,DomesticPolitics
යුද සිරකරුවන් නිදහස් කිරීමේ පොරොන්දුව රජය පසුබසියි,PoliticsAndGovernance,DomesticPolitics
කොන්ත්රාත්කරුවන් ඉවත් වීමත් සමඟ කොළඹ කසළ අර්බුදය තවත් උග්ර වේ,PoliticsAndGovernance,DomesticPolitics
සමාජ මාධ්යවල ව්යාජ ප්රවෘත්ති අපරාධයක් බවට පත් කරන නව නීතිය,PoliticsAndGovernance,DomesticPolitics
වෙළඳපොළ වටිනාකමට වඩා අඩුවෙන් විකුණනු ලබන රජය සතු හෝටල්,PoliticsAndGovernance,DomesticPolitics
දිස්ත්රික්ක  ක නියඟ හදිසි අවස්ථාවක් ප්රකාශයට පත් කෙරේ,PoliticsAndGovernance,DomesticPolitics
දෙමළ භාෂා ක්රියාත්මක කිරීමේ ප්රමාදය විගණනයේදී හෙළිදරව් වේ,PoliticsAndGovernance,DomesticPolitics
දුම්රිය ගාස්තු වැඩිවීම ශිෂ්ය විරෝධතා අවුලුවයි,PoliticsAndGovernance,DomesticPolitics
තරුණ විරැකියාව අහෝසි කිරීම පිළිබඳ ජනාධිපති කාර්ය සාධක බලකාය,PoliticsAndGovernance,DomesticPolitics
පූජනීය අලි භාරකාර සටන පන්සල් බලධාරීන් බෙදී යයි,PoliticsAndGovernance,DomesticPolitics
ආගමික විරෝධය නොතකා රජය කැසිනෝ බලපත්රය අනුමත කරයි,PoliticsAndGovernance,DomesticPolitics
පොල්තෙල් කාටෙල් විමර්ශනය නතර කර ඇත,PoliticsAndGovernance,DomesticPolitics
මතභේදාත්මක හිටපු අමාත්යවරයා සඳහා රාජ්ය අවමංගල්යය වර්ජනය කර ඇත,PoliticsAndGovernance,DomesticPolitics
එක් ගමකට එක් නිෂ්පාදනයක් දූෂණයෙන් පීඩාවට පත් යෝජනා ක්රමය,PoliticsAndGovernance,DomesticPolitics
